System_ID,Name,Website_Breadcrumb,Inode_Breadcrumb,Image,Website_name,Brand,Color
5af996623793d5520d0ea242,"""Tommy Hilfiger Men Navy Blue Sneakers""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"[""http://www.myntra.com/casual-shoes/tommy-hilfiger/tommy-hilfiger-men-navy-blue-sneakers/5415601/buy"", ""http://developer.myntra.com/style/5415601""]",www.myntra.com,tommy hilfiger,blue
5989faa21876e95fa345902a,"""Louis Philippe Sport Men Khaki Steven Slim Fit Solid Chinos""",Apparel > Bottomwear > Trousers,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/trousers/louis-philippe-sport/louis-philippe-sport-men-khaki-steven-slim-fit-solid-chinos/2013200/buy"", ""http://developer.myntra.com/style/2013200""]",www.myntra.com,louis philippe,brown
59ce58459e5e282dac4213b6,"""OOMH Gold-Toned & Pink Drop Earrings""",Accessories > Jewellery > Earrings,Home > Fashion > Fashion Accessories > Jewellery > Earrings,"[""http://www.myntra.com/earrings/oomph/oomh-gold-toned--pink-drop-earrings/2141063/buy"", ""http://developer.myntra.com/style/2141063""]",www.myntra.com,oomph,yellow
5af814d03793d5520d0e9c94,"""GNIST Women Navy Blue Solid Synthetic One Toe Flats""",Footwear > Shoes > Flats,Home > Fashion > Footwear > Flats,"[""http://www.myntra.com/flats/gnist/gnist-women-navy-blue-solid-synthetic-one-toe-flats/5634344/buy"", ""http://developer.myntra.com/style/5634344""]",www.myntra.com,gnist,blue
5acfb7cb70aa9b6d15933989,"""Tiny Girl Green Solid Regular Fit Hot Pants""",Apparel > Bottomwear > Shorts,Home > Fashion > Apparel > Bottomwear > Shorts,"[""http://www.myntra.com/shorts/tiny-girl/tiny-girl-green-solid-regular-fit-hot-pants/4322982/buy"", ""http://developer.myntra.com/style/4322982""]",www.myntra.com,tiny girl,green
5a8fb7766d561b8332f788b7,"""Pisara Blue & Red Silk Blend Woven Design Chanderi Saree""",Apparel > Saree > Sarees,Home > Fashion > Apparel > Ethnic Wear > Sari,"[""http://www.myntra.com/sarees/pisara/pisara-blue--red-silk-blend-woven-design-chanderi-saree/2506371/buy"", ""http://developer.myntra.com/style/2506371""]",www.myntra.com,pisara,blue
586a58f39952a2002969b1ef,"""Puma Men Purple & Black EF Cushion Slipon Fade DP Running Shoes""",Footwear > Shoes > Sports Shoes,Home > Fashion > Footwear > Slip-ons,"[""http://www.myntra.com/sports-shoes/puma/puma-men-purple--black-ef-cushion-slipon-fade-dp-running-shoes/1703000/buy"", ""http://developer.myntra.com/style/1703000""]",www.myntra.com,puma,violet
5a3ce7f5d9877c30c8c9438e,"""MINI KLUB Girls Grey Melange Printed Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/mini-klub/mini-klub-girls-grey-melange-printed-round-neck-t-shirt/2295379/buy"", ""http://developer.myntra.com/style/2295379""]",www.myntra.com,mini klub,grey
5abaca4d7cd799984f4e1ee2,"""Arrow Blue Jean Co. Men Brown & Black Slim Fit Checked Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/arrow-blue-jean-co/arrow-blue-jean-co-men-brown--black-slim-fit-checked-casual-shirt/3004127/buy"", ""http://developer.myntra.com/style/3004127""]",www.myntra.com,arrow blue jean co.,brown
5adaaf15cc73156f85f119ba,"""U.S. Polo Assn. Men Navy Blue & Teal Green Colourblocked Polo Collar T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Polos,"[""http://www.myntra.com/tshirts/us-polo-assn/us-polo-assn-men-navy-blue--teal-green-colourblocked-polo-collar-t-shirt/1931485/buy"", ""http://developer.myntra.com/style/1931485""]",www.myntra.com,u.s. polo assn.,blue
57d29cef085d559195cdaf1c,"""W Women Black Printed Straight Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/w/w-women-black-printed-straight-kurta/1490706/buy"", ""http://developer.myntra.com/style/1490706""]",www.myntra.com,w,black
5ad39eae227bb3d69ea3e25d,"""Varkala Silk Sarees Coral Art Silk Woven Design Banarasi Saree""",Apparel > Saree > Sarees,Home > Fashion > Apparel > Ethnic Wear > Sari,"[""http://www.myntra.com/sarees/varkala-silk-sarees/varkala-silk-sarees-coral-art-silk-woven-design-banarasi-saree/4610556/buy"", ""http://developer.myntra.com/style/4610556""]",www.myntra.com,varkala silk sarees,orange
5a57478950380ea8b54253ce,"""Da Intimo Women Red Solid Lounge Shorts DIL-41-Red""",Apparel > Loungewear and Nightwear > Lounge Shorts,Home > Fashion > Apparel > Bottomwear > Shorts,"[""http://www.myntra.com/lounge-shorts/da-intimo/da-intimo-women-red-solid-lounge-shorts-dil-41-red/2384284/buy"", ""http://developer.myntra.com/style/2384284""]",www.myntra.com,da intimo,red
5a3df15dd9877c30c8c9a774,"""next Women Black Solid Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/next/next-women-black-solid-top/2348894/buy"", ""http://developer.myntra.com/style/2348894""]",www.myntra.com,next,black
56d64de34973d25364cded6f,"""SELA White Printed T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/sela/sela-white-printed-t-shirt/1214733/buy"", ""http://developer.myntra.com/style/1214733""]",www.myntra.com,sela,white
5a330e5ec0a112dcf5ffe843,"""Fort Collins Grey Melange Patterned Single-Breasted Casual Blazer""",Apparel > Topwear > Blazers,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,"[""http://www.myntra.com/blazers/fort-collins/fort-collins-grey-melange-patterned-single-breasted-casual-blazer/2273861/buy"", ""http://developer.myntra.com/style/2273861""]",www.myntra.com,fort collins,grey
5a2346d0fef47364eff674b3,"""Marks & Spencer Men Grey Regular Fit Solid Formal Trousers""",Apparel > Bottomwear > Trousers,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/trousers/marks--spencer/marks--spencer-men-grey-regular-fit-solid-formal-trousers/2215928/buy"", ""http://developer.myntra.com/style/2215928""]",www.myntra.com,marks and spencer,grey
5b0a40e08573ddb561d2241f,"""Power Men Blue Training Shoes""",Footwear > Shoes > Sports Shoes,Home > Fashion > Footwear > Sports & Athletic,"[""http://www.myntra.com/sports-shoes/power/power-men-blue-training-shoes/5802022/buy"", ""http://developer.myntra.com/style/5802022""]",www.myntra.com,power,blue
5a3d612fd9877c30c8c97c4c,"""Puma Men Olive Green Printed Round Neck Brand Photo T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/puma/puma-men-olive-green-printed-round-neck-brand-photo-t-shirt/2317686/buy"", ""http://developer.myntra.com/style/2317686""]",www.myntra.com,puma,green
5a3d50f2d9877c30c8c97708,"""Puma Men Blue Solid Polo Collar T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Polos,"[""http://www.myntra.com/tshirts/puma/puma-men-blue-solid-polo-collar-t-shirt/2315308/buy"", ""http://developer.myntra.com/style/2315308""]",www.myntra.com,puma,blue
5ae6e4bf54af445163a852d5,"""Proline Active Women Purple Solid Jogger Track Pants""",Apparel > Bottomwear > Track Pants,Home > Fashion > Apparel > Bottomwear > Track Bottoms,"[""http://www.myntra.com/track-pants/proline-active/proline-active-women-purple-solid-jogger-track-pants/1998746/buy"", ""http://developer.myntra.com/style/1998746""]",www.myntra.com,proline,violet
5aec6433131485fd62719903,"""Louis Philippe Men Brown Sneakers""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"[""http://www.myntra.com/casual-shoes/louis-philippe/louis-philippe-men-brown-sneakers/1644440/buy"", ""http://developer.myntra.com/style/1644440""]",www.myntra.com,louis philippe,brown
59f88a78a574c480aff15b7b,"""Puma Women Purple Solid Relaxed Fit TRANSITION Hooded Sweatshirt""",Apparel > Topwear > Sweatshirts,Home > Fashion > Apparel > Topwear > Sweatshirts,"[""http://www.myntra.com/sweatshirts/puma/puma-women-purple-solid-relaxed-fit-transition-hooded-sweatshirt/2082966/buy"", ""http://developer.myntra.com/style/2082966""]",www.myntra.com,puma,violet
5a30ca0985431a09f33ae59f,"""Van Heusen Men Navy Solid Polo Collar T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Polos,"[""http://www.myntra.com/tshirts/van-heusen/van-heusen-men-navy-solid-polo-collar-t-shirt/2280273/buy"", ""http://developer.myntra.com/style/2280273""]",www.myntra.com,van heusen,blue
58062c6e573b04dee8920498,"""Roadster Charcoal Grey Hooded Sweatshirt""",Apparel > Topwear > Sweatshirts,Home > Fashion > Apparel > Topwear > Sweatshirts,"[""http://www.myntra.com/sweatshirts/roadster/roadster-charcoal-grey-hooded-sweatshirt/1389765/buy"", ""http://developer.myntra.com/style/1389765""]",www.myntra.com,roadster,grey
5afe8da1e8e665785f43087e,"""next Boys Pack of 2 Black & Green Printed Slim Fit Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/next/next-boys-pack-of-2-black--green-printed-slim-fit-round-neck-t-shirt/5612962/buy"", ""http://developer.myntra.com/style/5612962""]",www.myntra.com,next,black
5accd94559d6316ce7a2fb92,"""TEGO Green Cotton 600 GSM Antimicrobial Sports Face Towel""",Home > Home Furnishing > Face Towels,Home > Home & Decor > Bed & Bath > Bath > Towels & Robes > Towels > Face Towels,"[""http://www.myntra.com/face-towels/tego/tego-green-cotton-600-gsm-antimicrobial-sports-face-towel/2512363/buy"", ""http://developer.myntra.com/style/2512363""]",www.myntra.com,tego,green
5894980e4199f74d15f023d5,"""Vans Unisex Navy Blue Colourblocked ERA Suede Sneakers""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"[""http://www.myntra.com/casual-shoes/vans/vans-unisex-navy-blue-colourblocked-era-suede-sneakers/1739740/buy"", ""http://developer.myntra.com/style/1739740""]",www.myntra.com,vans,blue
5969b7cbb343e76c326f43cf,"""DressBerry Women Blue Skinny Fit Mid-Rise Clean Look Jeans""",Apparel > Bottomwear > Jeans,Home > Fashion > Apparel > Bottomwear > Jeans,"[""http://www.myntra.com/jeans/dressberry/dressberry-women-blue-skinny-fit-mid-rise-clean-look-jeans/1803644/buy"", ""http://developer.myntra.com/style/1803644""]",www.myntra.com,dressberry,blue
5a641208b81458de07cfef7d,"""Home Sparkle Magenta Radha Krishna Wall Art""",Home > Home Decor > Wall Art,Home > Home & Decor > Decor > Wall Decor > Wall Decals & Stickers,"[""http://www.myntra.com/wall-art/home-sparkle/home-sparkle-magenta-radha-krishna-wall-art/2407222/buy"", ""http://developer.myntra.com/style/2407222""]",www.myntra.com,home sparkle,magenta
54d2a59e2756f4e3ee32607c,"""Nautica Men Green & White Checked Slim Fit Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/nautica/nautica-men-green--white-checked-slim-fit-formal-shirt/611533/buy"", ""http://developer.myntra.com/style/611533"", ""http://www.myntra.com/shirts/nautica/nautica-men-green--white-checked-slim-fit-shirt/611533/buy""]",www.myntra.com,nautica,green
5aca3d708f6e2a7210c69779,"""Lushomes Off-White Cotton Solid Bath Towel 450 GSM""",Home > Home Furnishing > Bath Towels,Home > Home & Decor > Bed & Bath > Bath > Towels & Robes > Towels > Bath Towels,"[""http://www.myntra.com/bath-towels/lushomes/lushomes-off-white-cotton-solid-bath-towel-450-gsm/4450922/buy"", ""http://developer.myntra.com/style/4450922""]",www.myntra.com,lushomes,white
5adce3cb340bf88509ae15fa,"""FOREVER 21 Women White Printed Bardot Crop Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/forever-21/forever-21-women-white-printed-bardot-crop-top/4287048/buy"", ""http://developer.myntra.com/style/4287048""]",www.myntra.com,forever21,white
5a3d6959d9877c30c8c97f2b,"""Saadgi Women Brown Flared Solid Palazzos""",Apparel > Bottomwear > Palazzos,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/palazzos/saadgi/saadgi-women-brown-flared-solid-palazzos/2265630/buy"", ""http://developer.myntra.com/style/2265630""]",www.myntra.com,saadgi,brown
5b1a95c332ea1558cdde7179,"""Fabindia Women Navy Blue Handblock Print Straight Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/fabindia/fabindia-women-navy-blue-handblock-print-straight-kurta/6013624/buy"", ""http://developer.myntra.com/style/6013624""]",www.myntra.com,fabindia,blue
5abe78f7bb71702347fd8092,"""Adidas Women Fluorescent Green FR Supernova 37C SS Solid Running T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/adidas/adidas-women-fluorescent-green-fr-supernova-37c-ss-solid-running-t-shirt/3888584/buy"", ""http://developer.myntra.com/style/3888584""]",www.myntra.com,adidas,green
587936bbe16b509cb3003f8d,"""Rodamo Grey Sweatshirt""",Apparel > Topwear > Sweatshirts,Home > Fashion > Apparel > Topwear > Sweatshirts,"[""http://www.myntra.com/sweatshirts/rodamo/rodamo-grey-sweatshirt/1716300/buy"", ""http://developer.myntra.com/style/1716300""]",www.myntra.com,rodamo,grey
5a04ddf6731d7427ffcb0c67,"""Duke Men Red Printed Sweatshirt""",Apparel > Topwear > Sweatshirts,Home > Fashion > Apparel > Topwear > Sweatshirts,"[""http://www.myntra.com/sweatshirts/duke/duke-men-red-printed-sweatshirt/2200166/buy"", ""http://developer.myntra.com/style/2200166""]",www.myntra.com,duke,red
5846a106349b3e03649231c8,"""The Indian Garage Co Men Blue Slim Fit Printed Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-blue-slim-fit-printed-casual-shirt/1268988/buy"", ""http://developer.myntra.com/style/1268988""]",www.myntra.com,the indian garage co,blue
54256553a9912c2d94ac817b,"""Sand Dune Women Navy Bathrobe""",Apparel > Loungewear and Nightwear > Bath Robe,Home > Home & Decor > Bed & Bath > Bath > Towels & Robes > Bathrobes,"[""http://www.myntra.com/Bath-Robe/Sand-Dune/Sand-Dune-Women-Navy-Bathrobe/453683/buy"", ""http://www.myntra.com/bath-robe/sand-dune/sand-dune-women-navy-bathrobe/453683/buy"", ""http://developer.myntra.com/style/453683""]",www.myntra.com,sand dune,blue
572105750b75948b73dcc2f2,"""Roadster Men Beige Suede Casual Shoes""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"[""http://www.myntra.com/casual-shoes/roadster/roadster-men-beige-casual-shoes/1217291/buy"", ""http://developer.myntra.com/style/1217291"", ""http://www.myntra.com/casual-shoes/roadster/roadster-men-beige-suede-casual-shoes/1217291/buy""]",www.myntra.com,roadster,beige/sand/tan
5adddc6d340bf88509ae1962,"""SOUNDARYA Women White Printed A-Line Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/soundarya/soundarya-women-white-printed-a-line-kurta/4712435/buy"", ""http://developer.myntra.com/style/4712435""]",www.myntra.com,soundarya,white
5a4c35420dd7615abe6a09af,"""Trend Arrest Blue Striped Long Skirt""",Apparel > Bottomwear > Skirts,Home > Fashion > Apparel > Bottomwear > Skirts,"[""http://www.myntra.com/skirts/trend-arrest/trend-arrest-blue-striped-long-skirt/2370698/buy"", ""http://developer.myntra.com/style/2370698""]",www.myntra.com,trend arrest,blue
5a5d395163453ca3a74209e7,"""Tarbiya Kraft Black Stone-Studded Beaded Tasselled Drop Earrings""",Accessories > Jewellery > Earrings,Home > Fashion > Fashion Accessories > Jewellery > Earrings,"[""http://www.myntra.com/earrings/tarbiya-kraft/tarbiya-kraft-black-stone-studded-beaded-tasselled-drop-earrings/2262798/buy"", ""http://developer.myntra.com/style/2262798""]",www.myntra.com,tarbiya kraft,black
5b2174ad07f090e515b82185,"""Nautica Men White Printed Round Neck Slim Fit T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/nautica/nautica-men-white-printed-round-neck-slim-fit-t-shirt/4277966/buy"", ""http://developer.myntra.com/style/4277966""]",www.myntra.com,nautica,white
5a1797667b22a262891274fb,"""Vero Moda Women Black Regular Fit Mid-Rise Clean Look Stretchable Jeans""",Apparel > Bottomwear > Jeans,Home > Fashion > Apparel > Bottomwear > Jeans,"[""http://www.myntra.com/jeans/vero-moda/vero-moda-women-black-regular-fit-mid-rise-clean-look-stretchable-jeans/2169391/buy"", ""http://developer.myntra.com/style/2169391""]",www.myntra.com,vero moda,black
5a1bedec50c7991d8e95d0d4,"""DERBY JEANS COMMUNITY Men Navy Blue Slim Fit Solid Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/derby-jeans-community/derby-jeans-community-men-navy-blue-slim-fit-solid-casual-shirt/2256408/buy"", ""http://developer.myntra.com/style/2256408""]",www.myntra.com,derby,blue
5b22ad4207f090e515b835df,"""Puma Men Black Propel XT Running Shoes""",Footwear > Shoes > Sports Shoes,Home > Fashion > Footwear > Sports & Athletic,"[""http://www.myntra.com/sports-shoes/puma/puma-men-black-propel-xt-running-shoes/6704351/buy"", ""http://developer.myntra.com/style/6704351""]",www.myntra.com,puma,black
5a732d29a19324b2146d6c1d,"""DressBerry Black Solid Shoulder Bag""",Accessories > Bags > Handbags,Home > Fashion > Fashion Accessories > Bags > Handbags,"[""http://www.myntra.com/handbags/dressberry/dressberry-black-solid-shoulder-bag/2237164/buy"", ""http://developer.myntra.com/style/2237164""]",www.myntra.com,dressberry,black
5aa306bbdb39a9839e01cfa0,"""SCORPIUS White & Maroon Printed Open Front Shrug""",Apparel > Topwear > Shrug,Home > Fashion > Apparel > Topwear > Cardigans,"[""http://www.myntra.com/shrug/scorpius/scorpius-white--maroon-printed-open-front-shrug/2977056/buy"", ""http://developer.myntra.com/style/2977056""]",www.myntra.com,scorpius,white
59e14549ee0f2718e984424c,"""U.S. Polo Assn. Men Navy Blue Tailored Fit Printed Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/us-polo-assn/us-polo-assn-men-navy-blue-tailored-fit-printed-casual-shirt/2123901/buy"", ""http://developer.myntra.com/style/2123901""]",www.myntra.com,u.s. polo assn.,blue
57a4d3f0d1de7f03cde05d60,"""Fort Collins Green & Grey Melange Printed Sleeveless Reversible Jacket""",Apparel > Topwear > Jackets,Home > Fashion > Apparel > Topwear > Blazers and Coats > Jackets,"[""http://www.myntra.com/jackets/fort-collins/fort-collins-green--grey-melange-printed-sleeveless-reversible-jacket/1426216/buy"", ""http://developer.myntra.com/style/1426216""]",www.myntra.com,fort collins,green
57fdd682e0d34a65713189af,"""Abhishti Women Blue Printed Crop Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/abhishti/abhishti-women-blue-printed-crop-top/1545715/buy"", ""http://developer.myntra.com/style/1545715""]",www.myntra.com,abhishti,blue
58121c675f7eae95929f9659,"""BlueStone 1.380 g 18KT Gold Chandella Ring with Diamonds""",Accessories > Precious Jewellery > Ring Diamond,Home > Fashion > Fashion Accessories > Jewellery > Ring,"[""http://www.myntra.com/ring-diamond/bluestone/bluestone-1380-g-18kt-gold-chandella-ring-with-diamonds/1594611/buy"", ""http://developer.myntra.com/style/1594611""]",www.myntra.com,bluestone,yellow
5ac647d6abc3bdc3409d972d,"""Roadster Men Navy Blue Slim Fit Mid-Rise Clean Look Jeans""",Apparel > Bottomwear > Jeans,Home > Fashion > Apparel > Bottomwear > Jeans,"[""http://www.myntra.com/jeans/roadster/roadster-men-navy-blue-slim-fit-mid-rise-clean-look-jeans/2377243/buy"", ""http://developer.myntra.com/style/2377243""]",www.myntra.com,roadster,blue
585be0cbec1aed088b2e876e,"""Buckaroo Men Navy Espadrilles""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Flats,"[""http://www.myntra.com/casual-shoes/buckaroo/buckaroo-men-navy-espadrilles/1640588/buy"", ""http://developer.myntra.com/style/1640588""]",www.myntra.com,buckaroo,blue
5913c7e2f0ac087e7a9f2709,"""Zink London Women Off-White Printed Layered Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/zink-london/zink-london-women-off-white-printed-layered-top/1847594/buy"", ""http://developer.myntra.com/style/1847594""]",www.myntra.com,zink,white
5b2282c907f090e515b82caa,"""DressBerry Black Shrug""",Apparel > Topwear > Shrug,Home > Fashion > Apparel > Topwear > Cardigans,"[""http://www.myntra.com/shrug/dressberry/dressberry-black-shrug/1767889/buy"", ""http://developer.myntra.com/style/1767889""]",www.myntra.com,dressberry,black
58109a91ee64a1aaa2ffd0ec,"""Reebok Red M'S 2 Printed Trunk Shorts""",Apparel > Bottomwear > Shorts,Home > Fashion > Apparel > Bottomwear > Shorts,"[""http://www.myntra.com/shorts/reebok/reebok-red-printed-trunk-shorts/1538919/buy"", ""http://developer.myntra.com/style/1538919"", ""http://www.myntra.com/shorts/reebok/reebok-red-ms-2-printed-trunk-shorts/1538919/buy""]",www.myntra.com,reebok,red
5a3d3321d9877c30c8c96dd2,"""Ecko Unltd Men Blue & Black Slim Fit Checked Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/ecko-unltd/ecko-unltd-men-blue--black-slim-fit-checked-casual-shirt/2294147/buy"", ""http://developer.myntra.com/style/2294147""]",www.myntra.com,ecko,blue
5a0e9afd1f5a1b484ce0be9e,"""GKIDZ Boys Pack Of 3 Innerwear Vests CMB-1""",Apparel > Innerwear > Innerwear Vests,Home > Fashion > Lingerie > Underwear (Men) > Vests (Men),"[""http://www.myntra.com/innerwear-vests/gkidz/gkidz-boys-pack-of-3-innerwear-vests-cmb-1/2212023/buy"", ""http://developer.myntra.com/style/2212023""]",www.myntra.com,gkidz,grey
5903719e34b02b37ee0879e8,"""Berry Purple Women White Solid Platforms""",Footwear > Shoes > Heels,Home > Fashion > Footwear > Pump & Heels,"[""http://www.myntra.com/heels/berry-purple/berry-purple-women-white-solid-platforms/1869882/buy"", ""http://developer.myntra.com/style/1869882""]",www.myntra.com,berry purple,white
5adb8d36cc73156f85f11fd3,"""WROGN Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans""",Apparel > Bottomwear > Jeans,Home > Fashion > Apparel > Bottomwear > Jeans,"[""http://www.myntra.com/jeans/wrogn/wrogn-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/2338149/buy"", ""http://developer.myntra.com/style/2338149""]",www.myntra.com,wrogn,blue
5ad5c19e42ff6a9e1af5e7b4,"""Nike Boys Blue AQUA SOCK 360 (GS/PS) Slip-On Sneakers""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear,"[""http://www.myntra.com/casual-shoes/nike/nike-boys-blue-aqua-sock-360-gsps-slip-on-sneakers/4030154/buy"", ""http://developer.myntra.com/style/4030154""]",www.myntra.com,nike,blue
59257b65efa631238082b898,"""Mochi Women Black Woven Design Heels""",Footwear > Shoes > Heels,Home > Fashion > Footwear > Pump & Heels,"[""http://www.myntra.com/heels/mochi/mochi-women-black-woven-design-heels/1913296/buy"", ""http://developer.myntra.com/style/1913296""]",www.myntra.com,mochi,black
5862bd70e13965da3a03f3b0,"""Call It Spring Men Black Formal Shoes""",Footwear > Shoes > Formal Shoes,Home > Fashion > Footwear > Oxford & Derby,"[""http://www.myntra.com/formal-shoes/call-it-spring/call-it-spring-men-black-formal-shoes/1637773/buy"", ""http://developer.myntra.com/style/1637773""]",www.myntra.com,call it spring,black
5a3f68dcd9877c30c8c9c82a,"""Elle Homme Blue Colourblocked Lounge T-shirt FTEE04""",Apparel > Loungewear and Nightwear > Lounge Tshirts,Home > Fashion > Lingerie > Loungewear and Nightwear,"[""http://www.myntra.com/lounge-tshirts/elle-homme/elle-homme-blue-colourblocked-lounge-t-shirt-ftee04/2297655/buy"", ""http://developer.myntra.com/style/2297655""]",www.myntra.com,elle homme,blue
5a77727a673649e25ab3fb10,"""RANGMANCH BY PANTALOONS Women Off-White & Yellow Yoke Design Straight Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/rangmanch-by-pantaloons/rangmanch-by-pantaloons-women-off-white--yellow-yoke-design-straight-kurta/2385644/buy"", ""http://developer.myntra.com/style/2385644""]",www.myntra.com,pantaloon,white
5aedd321942a01ad619c4c8a,"""Allen Solly Junior Boys Green Regular Fit Printed Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/allen-solly-junior/allen-solly-junior-boys-green-regular-fit-printed-casual-shirt/4945428/buy"", ""http://developer.myntra.com/style/4945428""]",www.myntra.com,allen solly,green
5aba7e007cd799984f4e1ca0,"""Manu Men Cream-Coloured Solid Kurta with Pyjamas""",Apparel > Apparel Set > Kurta Sets,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurta-sets/manu/manu-men-cream-coloured-solid-kurta-with-pyjamas/2514721/buy"", ""http://developer.myntra.com/style/2514721""]",www.myntra.com,manu,yellow
5aff5ffae8e665785f4312fe,"""AND Women White Solid Sheath Dress""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/and/and-women-white-solid-sheath-dress/5523275/buy"", ""http://developer.myntra.com/style/5523275""]",www.myntra.com,and,white
5a8d71445c5c1acf47dd9a4b,"""Hepburnette Women Pink Woven Design Canvas Ballerinas""",Footwear > Shoes > Flats,Home > Fashion > Footwear > Flats,"[""http://www.myntra.com/flats/hepburnette/hepburnette-women-pink-woven-design-canvas-ballerinas/2281294/buy"", ""http://developer.myntra.com/style/2281294""]",www.myntra.com,hepburnette,pink
5ab255d0c407756c0102ab06,"""Puma Men Black & Red evoKNIT Indoor Training Football Shoes""",Footwear > Shoes > Sports Shoes,Home > Fashion > Footwear > Sports & Athletic,"[""http://www.myntra.com/sports-shoes/puma/puma-men-black--red-evoknit-indoor-training-football-shoes/2454709/buy"", ""http://developer.myntra.com/style/2454709""]",www.myntra.com,puma,black
5abf8d76bb71702347fd927b,"""OAKLEY Unisex Black Rectangular Frames 0OX810781070153""",Accessories > Accessories > Frames,Home > Beauty & Care > Beauty > Eye Care > Eyeglasses,"[""http://www.myntra.com/frames/oakley/oakley-unisex-black-rectangular-frames-0ox810781070153/1747503/buy"", ""http://developer.myntra.com/style/1747503""]",www.myntra.com,oakley,
